,,Job,Marital,Education,Default,HHInsurance,CarLoan,Communication,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,AgeBin,BalanceBin,CallLength,CallLengthBin,CallStartHour,LastContactDate,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum
train,2109,unemployed,married,2,0,0,0,cellular,26,2,-1,0,NoPrev,2020-01-12 13:09:00,2020-01-12 13:11:49,3,1,2.816666666666667,1,13,2016-05-26 00:00:00,3,5,21,4
train,2110,management,divorced,3,0,1,0,cellular,3,1,20,1,other,2020-01-12 16:12:57,2020-01-12 16:16:04,2,1,3.1166666666666667,1,16,2016-06-03 00:00:00,4,6,22,1
train,2111,student,single,2,0,0,0,cellular,13,2,92,3,failure,2020-01-12 11:10:12,2020-01-12 11:14:28,1,1,4.266666666666667,1,11,2016-11-13 00:00:00,6,11,45,2
train,2112,services,single,3,0,1,1,None,29,1,-1,0,NoPrev,2020-01-12 15:40:33,2020-01-12 15:42:48,2,1,2.25,1,15,2016-05-29 00:00:00,6,5,21,4
train,2113,blue-collar,married,1,0,1,0,cellular,18,2,-1,0,NoPrev,2020-01-12 14:52:31,2020-01-12 14:55:11,2,1,2.6666666666666665,1,14,2016-05-18 00:00:00,2,5,20,3
train,2114,retired,married,2,0,0,0,telephone,22,3,-1,0,NoPrev,2020-01-12 17:08:07,2020-01-12 17:11:22,5,1,3.25,1,17,2016-04-22 00:00:00,4,4,16,4
train,2115,management,married,3,0,1,0,cellular,6,2,169,3,failure,2020-01-12 16:46:09,2020-01-12 16:47:33,2,1,1.4,1,16,2016-05-06 00:00:00,4,5,18,1
train,2116,housemaid,married,2,0,1,0,None,30,1,-1,0,NoPrev,2020-01-12 16:08:06,2020-01-12 16:10:40,2,1,2.566666666666667,1,16,2016-10-30 00:00:00,6,10,43,5
train,2117,management,divorced,2,0,0,0,cellular,2,1,-1,0,NoPrev,2020-01-12 11:35:46,2020-01-12 11:42:56,2,1,7.166666666666667,1,11,2016-02-02 00:00:00,1,2,5,1
train,2118,blue-collar,married,2,0,1,0,None,16,3,-1,0,NoPrev,2020-01-12 09:25:07,2020-01-12 09:44:10,1,1,19.05,2,9,2016-05-16 00:00:00,0,5,20,3
train,2119,blue-collar,married,2,0,1,0,None,28,1,-1,0,NoPrev,2020-01-12 13:07:06,2020-01-12 13:10:32,1,1,3.433333333333333,1,13,2016-05-28 00:00:00,5,5,21,4
train,2120,blue-collar,married,1,0,1,0,None,2,4,-1,0,NoPrev,2020-01-12 17:18:14,2020-01-12 17:31:11,1,1,12.95,2,17,2016-06-02 00:00:00,3,6,22,1
train,2121,services,married,2,0,0,0,cellular,25,2,95,4,success,2020-01-12 09:42:48,2020-01-12 09:47:39,2,1,4.85,1,9,2016-08-25 00:00:00,3,8,34,4
train,2122,student,single,2,0,0,0,cellular,15,1,-1,0,NoPrev,2020-01-12 16:32:04,2020-01-12 16:35:40,1,1,3.6,1,16,2016-09-15 00:00:00,3,9,37,3
train,2123,technician,divorced,3,0,0,0,None,14,2,-1,0,NoPrev,2020-01-12 13:14:47,2020-01-12 13:19:26,2,1,4.65,1,13,2016-05-14 00:00:00,5,5,19,2
train,2124,blue-collar,married,1,0,1,0,None,9,3,-1,0,NoPrev,2020-01-12 11:43:54,2020-01-12 11:44:15,1,1,0.35,1,11,2016-05-09 00:00:00,0,5,19,2
train,2125,services,married,2,1,0,0,cellular,6,2,-1,0,NoPrev,2020-01-12 13:04:04,2020-01-12 13:06:43,3,1,2.65,1,13,2016-08-06 00:00:00,5,8,31,1
train,2126,technician,married,2,0,1,1,None,2,6,-1,0,NoPrev,2020-01-12 17:10:52,2020-01-12 17:16:09,2,1,5.283333333333333,1,17,2016-06-02 00:00:00,3,6,22,1
train,2127,services,married,2,0,1,0,cellular,30,2,-1,0,NoPrev,2020-01-12 10:53:51,2020-01-12 10:56:04,2,1,2.216666666666667,1,10,2016-07-30 00:00:00,5,7,30,5
train,2128,management,single,3,0,1,0,None,5,3,-1,0,NoPrev,2020-01-12 09:29:23,2020-01-12 09:39:13,1,1,9.833333333333334,1,9,2016-06-05 00:00:00,6,6,22,1
train,2129,retired,married,1,0,1,0,cellular,29,1,-1,0,NoPrev,2020-01-12 13:21:26,2020-01-12 13:23:42,2,1,2.2666666666666666,1,13,2016-01-29 00:00:00,4,1,4,4
train,2130,self-employed,single,3,0,1,0,None,30,2,-1,0,NoPrev,2020-01-12 13:36:45,2020-01-12 14:01:45,1,1,25.0,3,13,2016-05-30 00:00:00,0,5,22,5
train,2131,student,single,2,0,0,0,cellular,9,1,90,1,failure,2020-01-12 09:40:33,2020-01-12 09:44:56,1,1,4.383333333333334,1,9,2016-11-09 00:00:00,2,11,45,2
train,2132,services,married,2,0,1,1,cellular,18,6,-1,0,NoPrev,2020-01-12 17:34:38,2020-01-12 17:46:46,2,1,12.133333333333333,2,17,2016-07-18 00:00:00,0,7,29,4
train,2133,housemaid,married,3,0,0,0,None,28,15,-1,0,NoPrev,2020-01-12 13:30:41,2020-01-12 13:30:53,1,1,0.2,1,13,2016-08-28 00:00:00,6,8,34,4
train,2134,blue-collar,married,1,0,1,1,cellular,17,3,318,1,failure,2020-01-12 15:40:12,2020-01-12 15:43:34,1,1,3.3666666666666667,1,15,2016-04-17 00:00:00,6,4,15,3
train,2135,student,single,2,0,1,0,cellular,18,1,-1,0,NoPrev,2020-01-12 15:43:01,2020-01-12 15:44:09,1,1,1.1333333333333333,1,15,2016-05-18 00:00:00,2,5,20,3
train,2136,management,single,3,0,0,0,cellular,3,1,-1,0,NoPrev,2020-01-12 15:16:35,2020-01-12 15:20:02,1,1,3.45,1,15,2016-02-03 00:00:00,2,2,5,1
train,2137,technician,single,2,0,1,0,cellular,20,8,-1,0,NoPrev,2020-01-12 15:34:28,2020-01-12 15:40:35,3,1,6.116666666666666,1,15,2016-11-20 00:00:00,6,11,46,3
train,2138,technician,married,2,0,0,1,cellular,20,3,-1,0,NoPrev,2020-01-12 09:15:25,2020-01-12 09:16:13,2,1,0.8,1,9,2016-11-20 00:00:00,6,11,46,3
train,2139,blue-collar,single,2,0,1,0,cellular,7,1,-1,0,NoPrev,2020-01-12 11:29:20,2020-01-12 11:37:02,1,1,7.7,1,11,2016-05-07 00:00:00,5,5,18,1
train,2140,blue-collar,married,2,0,1,0,cellular,7,1,359,1,failure,2020-01-12 09:55:13,2020-01-12 09:56:19,3,1,1.1,1,9,2016-05-07 00:00:00,5,5,18,1
train,2141,services,married,2,0,1,0,cellular,17,5,-1,0,NoPrev,2020-01-12 14:26:27,2020-01-12 14:42:58,1,1,16.516666666666666,2,14,2016-07-17 00:00:00,6,7,28,3
train,2142,self-employed,married,2,0,0,0,cellular,7,2,-1,0,NoPrev,2020-01-12 10:43:47,2020-01-12 10:44:46,3,1,0.9833333333333333,1,10,2016-08-07 00:00:00,6,8,31,1
train,2143,technician,married,2,0,1,0,cellular,18,8,308,3,success,2020-01-12 10:34:04,2020-01-12 10:34:36,2,1,0.5333333333333333,1,10,2016-05-18 00:00:00,2,5,20,3
train,2144,admin.,married,2,0,1,0,cellular,2,2,265,3,other,2020-01-12 11:33:25,2020-01-12 11:34:52,3,1,1.45,1,11,2016-02-02 00:00:00,1,2,5,1
train,2145,blue-collar,married,1,0,1,0,cellular,6,1,-1,0,NoPrev,2020-01-12 13:09:20,2020-01-12 13:09:37,2,1,0.2833333333333333,1,13,2016-05-06 00:00:00,4,5,18,1
train,2146,self-employed,single,2,0,0,1,telephone,6,6,-1,0,NoPrev,2020-01-12 17:33:27,2020-01-12 17:38:14,1,1,4.783333333333333,1,17,2016-02-06 00:00:00,5,2,5,1
train,2147,technician,divorced,2,0,0,0,None,19,4,-1,0,NoPrev,2020-01-12 17:59:51,2020-01-12 18:04:33,2,1,4.7,1,17,2016-06-19 00:00:00,6,6,24,3
train,2148,unemployed,married,2,0,1,0,None,2,6,-1,0,NoPrev,2020-01-12 12:59:45,2020-01-12 13:09:50,2,1,10.083333333333334,1,12,2016-06-02 00:00:00,3,6,22,1
train,2149,technician,divorced,2,0,1,0,None,4,2,-1,0,NoPrev,2020-01-12 16:56:26,2020-01-12 17:03:12,2,1,6.766666666666667,1,16,2016-06-04 00:00:00,5,6,22,1
train,2150,blue-collar,married,2,0,0,0,cellular,2,1,-1,0,NoPrev,2020-01-12 11:14:39,2020-01-12 11:21:40,3,1,7.016666666666667,1,11,2016-02-02 00:00:00,1,2,5,1
train,2151,management,married,3,0,1,0,cellular,19,3,-1,0,NoPrev,2020-01-12 15:19:59,2020-01-12 15:24:37,1,1,4.633333333333334,1,15,2016-11-19 00:00:00,5,11,46,3
train,2152,technician,single,2,0,1,0,cellular,6,2,197,6,failure,2020-01-12 13:01:08,2020-01-12 13:03:42,2,1,2.566666666666667,1,13,2016-02-06 00:00:00,5,2,5,1
train,2153,student,married,3,0,1,0,cellular,21,4,-1,0,NoPrev,2020-01-12 17:15:30,2020-01-12 17:29:47,1,1,14.283333333333333,2,17,2016-07-21 00:00:00,3,7,29,4
train,2154,management,single,3,0,0,0,cellular,11,3,95,6,success,2020-01-12 17:03:38,2020-01-12 17:11:21,1,1,7.716666666666667,1,17,2016-10-11 00:00:00,1,10,41,3
train,2155,blue-collar,married,2,0,1,0,None,19,1,-1,0,NoPrev,2020-01-12 10:07:28,2020-01-12 10:11:53,1,1,4.416666666666667,1,10,2016-05-19 00:00:00,3,5,20,3
train,2156,blue-collar,married,2,0,1,0,None,20,1,-1,0,NoPrev,2020-01-12 14:51:16,2020-01-12 14:54:52,2,1,3.6,1,14,2016-05-20 00:00:00,4,5,20,3
train,2157,admin.,married,2,0,1,0,None,5,1,-1,0,NoPrev,2020-01-12 11:59:08,2020-01-12 11:59:50,2,1,0.7,1,11,2016-06-05 00:00:00,6,6,22,1
train,2158,management,married,3,0,0,0,cellular,28,5,-1,0,NoPrev,2020-01-12 12:12:51,2020-01-12 12:14:41,1,1,1.8333333333333333,1,12,2016-08-28 00:00:00,6,8,34,4
train,2159,housemaid,single,1,0,1,0,cellular,13,1,-1,0,NoPrev,2020-01-12 09:51:58,2020-01-12 10:07:00,2,1,15.033333333333333,2,9,2016-05-13 00:00:00,4,5,19,2
train,2160,management,single,3,0,1,0,None,23,1,-1,0,NoPrev,2020-01-12 09:07:30,2020-01-12 09:13:16,2,1,5.766666666666667,1,9,2016-05-23 00:00:00,0,5,21,4
train,2161,admin.,divorced,2,0,1,0,None,15,2,-1,0,NoPrev,2020-01-12 13:56:00,2020-01-12 14:05:59,3,1,9.983333333333333,1,13,2016-05-15 00:00:00,6,5,19,2
train,2162,blue-collar,married,2,0,1,0,cellular,27,7,-1,0,NoPrev,2020-01-12 15:50:34,2020-01-12 15:53:18,3,1,2.7333333333333334,1,15,2016-08-27 00:00:00,5,8,34,4
train,2163,blue-collar,married,1,0,1,1,cellular,25,3,-1,0,NoPrev,2020-01-12 11:10:34,2020-01-12 11:26:20,3,1,15.766666666666667,2,11,2016-07-25 00:00:00,0,7,30,5
train,2164,services,divorced,2,0,1,0,cellular,29,1,241,1,failure,2020-01-12 12:15:33,2020-01-12 12:22:04,2,1,6.516666666666667,1,12,2016-01-29 00:00:00,4,1,4,4
train,2165,blue-collar,married,2,0,1,0,cellular,18,3,-1,0,NoPrev,2020-01-12 16:27:32,2020-01-12 16:32:44,1,1,5.2,1,16,2016-05-18 00:00:00,2,5,20,3
train,2166,blue-collar,married,2,0,1,1,cellular,7,4,168,3,failure,2020-01-12 14:23:03,2020-01-12 14:24:36,2,1,1.55,1,14,2016-05-07 00:00:00,5,5,18,1
train,2167,retired,married,1,0,1,0,telephone,25,5,-1,0,NoPrev,2020-01-12 09:37:16,2020-01-12 09:48:58,3,1,11.7,2,9,2016-07-25 00:00:00,0,7,30,5
train,2168,None,married,2,0,0,0,cellular,12,1,91,5,success,2020-01-12 13:00:55,2020-01-12 13:05:20,3,1,4.416666666666667,1,13,2016-08-12 00:00:00,4,8,32,2
train,2169,admin.,divorced,2,0,1,0,None,27,1,-1,0,NoPrev,2020-01-12 13:41:52,2020-01-12 13:44:23,2,1,2.5166666666666666,1,13,2016-05-27 00:00:00,4,5,21,4
train,2170,management,married,3,0,0,0,cellular,5,2,-1,0,NoPrev,2020-01-12 12:42:26,2020-01-12 12:46:16,3,1,3.8333333333333335,1,12,2016-02-05 00:00:00,4,2,5,1
train,2171,housemaid,married,1,1,0,1,telephone,7,2,-1,0,NoPrev,2020-01-12 11:24:51,2020-01-12 11:26:25,1,1,1.5666666666666667,1,11,2016-07-07 00:00:00,3,7,27,2
train,2172,technician,married,2,0,1,0,cellular,9,1,-1,0,NoPrev,2020-01-12 15:03:44,2020-01-12 15:24:56,3,1,21.2,2,15,2016-07-09 00:00:00,5,7,27,2
train,2173,housemaid,single,2,0,0,0,cellular,12,1,-1,0,NoPrev,2020-01-12 17:29:02,2020-01-12 17:33:03,3,1,4.016666666666667,1,17,2016-11-12 00:00:00,5,11,45,2
train,2174,services,single,2,0,1,0,cellular,18,1,-1,0,NoPrev,2020-01-12 14:22:03,2020-01-12 14:23:04,1,1,1.0166666666666666,1,14,2016-11-18 00:00:00,4,11,46,3
train,2175,housemaid,married,1,0,0,0,cellular,12,2,-1,0,NoPrev,2020-01-12 16:15:47,2020-01-12 16:17:48,2,1,2.0166666666666666,1,16,2016-08-12 00:00:00,4,8,32,2
train,2176,technician,married,2,0,0,0,cellular,31,5,-1,0,NoPrev,2020-01-12 13:33:22,2020-01-12 13:34:43,3,1,1.35,1,13,2016-07-31 00:00:00,6,7,30,5
train,2177,technician,married,2,0,1,0,telephone,24,14,-1,0,NoPrev,2020-01-12 14:08:53,2020-01-12 14:10:34,3,1,1.6833333333333333,1,14,2016-07-24 00:00:00,6,7,29,4
train,2178,blue-collar,married,2,0,1,0,cellular,14,1,-1,0,NoPrev,2020-01-12 17:39:52,2020-01-12 17:41:37,2,1,1.75,1,17,2016-05-14 00:00:00,5,5,19,2
train,2179,technician,married,2,0,1,1,cellular,17,1,-1,0,NoPrev,2020-01-12 09:00:45,2020-01-12 09:06:33,3,1,5.8,1,9,2016-11-17 00:00:00,3,11,46,3
train,2180,self-employed,divorced,2,0,1,0,cellular,19,1,169,2,failure,2020-01-12 10:28:33,2020-01-12 10:37:52,3,1,9.316666666666666,1,10,2016-11-19 00:00:00,5,11,46,3
train,2181,technician,single,2,0,1,0,cellular,15,1,368,4,failure,2020-01-12 17:36:35,2020-01-12 17:38:21,1,1,1.7666666666666666,1,17,2016-05-15 00:00:00,6,5,19,2
train,2182,housemaid,divorced,1,0,0,0,telephone,15,3,-1,0,NoPrev,2020-01-12 15:12:49,2020-01-12 15:15:39,4,1,2.8333333333333335,1,15,2016-04-15 00:00:00,4,4,15,3
train,2183,retired,married,3,0,1,0,cellular,14,1,216,7,success,2020-01-12 11:30:45,2020-01-12 11:34:16,3,1,3.5166666666666666,1,11,2016-09-14 00:00:00,2,9,37,3
train,2184,self-employed,single,1,0,1,0,None,29,9,-1,0,NoPrev,2020-01-12 14:47:04,2020-01-12 14:49:25,2,1,2.35,1,14,2016-05-29 00:00:00,6,5,21,4
train,2185,technician,married,3,0,0,0,cellular,5,2,-1,0,NoPrev,2020-01-12 15:46:53,2020-01-12 15:50:16,2,1,3.3833333333333333,1,15,2016-08-05 00:00:00,4,8,31,1
train,2186,services,single,2,0,1,0,None,16,1,-1,0,NoPrev,2020-01-12 11:16:08,2020-01-12 11:21:34,1,1,5.433333333333334,1,11,2016-05-16 00:00:00,0,5,20,3
train,2187,services,single,2,0,0,0,cellular,4,1,-1,0,NoPrev,2020-01-12 16:07:31,2020-01-12 16:10:33,1,1,3.033333333333333,1,16,2016-06-04 00:00:00,5,6,22,1
train,2188,admin.,divorced,2,0,1,0,cellular,29,1,259,2,failure,2020-01-12 09:27:04,2020-01-12 09:44:10,2,1,17.1,2,9,2016-01-29 00:00:00,4,1,4,4
train,2189,management,single,2,0,0,0,cellular,29,2,-1,0,NoPrev,2020-01-12 11:51:26,2020-01-12 11:52:36,2,1,1.1666666666666667,1,11,2016-08-29 00:00:00,0,8,35,5
train,2190,management,single,3,0,0,0,cellular,14,8,183,2,success,2020-01-12 14:59:06,2020-01-12 15:01:19,2,1,2.216666666666667,1,14,2016-04-14 00:00:00,3,4,15,3
train,2191,student,single,3,0,0,0,telephone,2,3,322,1,other,2020-01-12 13:15:03,2020-01-12 13:18:10,1,1,3.1166666666666667,1,13,2016-03-02 00:00:00,2,3,9,1
train,2192,unemployed,married,3,0,0,0,cellular,10,1,-1,0,NoPrev,2020-01-12 15:42:56,2020-01-12 15:50:41,4,1,7.75,1,15,2016-08-10 00:00:00,2,8,32,2
train,2193,technician,married,2,0,0,1,cellular,7,3,-1,0,NoPrev,2020-01-12 17:22:44,2020-01-12 17:27:36,1,1,4.866666666666666,1,17,2016-05-07 00:00:00,5,5,18,1
train,2194,technician,married,2,0,1,0,cellular,3,5,-1,0,NoPrev,2020-01-12 15:53:25,2020-01-12 15:53:38,2,1,0.21666666666666667,1,15,2016-02-03 00:00:00,2,2,5,1
train,2195,technician,single,2,0,1,0,cellular,18,1,266,8,failure,2020-01-12 15:26:45,2020-01-12 15:34:07,1,1,7.366666666666666,1,15,2016-05-18 00:00:00,2,5,20,3
train,2196,technician,single,2,0,0,0,cellular,22,2,-1,0,NoPrev,2020-01-12 14:20:45,2020-01-12 14:25:02,2,1,4.283333333333333,1,14,2016-07-22 00:00:00,4,7,29,4
train,2197,management,single,2,0,1,0,cellular,16,1,-1,0,NoPrev,2020-01-12 17:58:39,2020-01-12 18:03:09,2,1,4.5,1,17,2016-11-16 00:00:00,2,11,46,3
train,2198,retired,divorced,2,0,0,0,cellular,3,1,-1,0,NoPrev,2020-01-12 14:47:42,2020-01-12 14:56:39,4,1,8.95,1,14,2016-11-03 00:00:00,3,11,44,1
train,2199,blue-collar,married,1,0,1,0,cellular,31,7,-1,0,NoPrev,2020-01-12 11:32:32,2020-01-12 11:34:26,2,1,1.9,1,11,2016-07-31 00:00:00,6,7,30,5
train,2200,technician,married,2,0,1,0,telephone,18,3,112,8,other,2020-01-12 13:22:24,2020-01-12 13:25:39,2,1,3.25,1,13,2016-11-18 00:00:00,4,11,46,3
train,2201,technician,divorced,2,0,0,0,None,14,1,-1,0,NoPrev,2020-01-12 11:34:01,2020-01-12 11:39:34,2,1,5.55,1,11,2016-05-14 00:00:00,5,5,19,2
train,2202,management,married,3,0,1,0,None,21,2,-1,0,NoPrev,2020-01-12 12:27:07,2020-01-12 12:29:51,2,1,2.7333333333333334,1,12,2016-05-21 00:00:00,5,5,20,3
train,2203,blue-collar,single,2,0,0,0,cellular,20,1,-1,0,NoPrev,2020-01-12 11:46:07,2020-01-12 11:48:20,2,1,2.216666666666667,1,11,2016-04-20 00:00:00,2,4,16,4
train,2204,unemployed,single,2,0,0,0,cellular,17,2,-1,0,NoPrev,2020-01-12 15:55:45,2020-01-12 16:07:21,3,1,11.6,2,15,2016-11-17 00:00:00,3,11,46,3
train,2205,technician,married,2,0,0,0,cellular,5,1,-1,0,NoPrev,2020-01-12 13:36:47,2020-01-12 14:02:30,3,1,25.716666666666665,3,13,2016-06-05 00:00:00,6,6,22,1
train,2206,technician,married,2,0,0,0,cellular,17,1,-1,0,NoPrev,2020-01-12 14:59:31,2020-01-12 15:01:19,1,1,1.8,1,14,2016-04-17 00:00:00,6,4,15,3
train,2207,self-employed,divorced,3,1,0,0,cellular,20,3,-1,0,NoPrev,2020-01-12 13:27:46,2020-01-12 13:29:01,3,1,1.25,1,13,2016-11-20 00:00:00,6,11,46,3
train,2208,blue-collar,single,1,0,0,0,cellular,10,3,-1,0,NoPrev,2020-01-12 17:48:27,2020-01-12 18:13:26,1,1,24.983333333333334,3,17,2016-07-10 00:00:00,6,7,27,2
train,2209,retired,married,2,0,0,0,cellular,27,1,-1,0,NoPrev,2020-01-12 10:19:10,2020-01-12 10:32:50,3,1,13.666666666666666,2,10,2016-05-27 00:00:00,4,5,21,4
train,2210,management,divorced,3,0,1,0,None,19,2,-1,0,NoPrev,2020-01-12 12:36:04,2020-01-12 13:03:06,2,1,27.033333333333335,3,12,2016-05-19 00:00:00,3,5,20,3
train,2211,management,single,3,0,0,0,cellular,13,2,-1,0,NoPrev,2020-01-12 13:40:27,2020-01-12 13:47:09,1,1,6.7,1,13,2016-08-13 00:00:00,5,8,32,2
train,2212,retired,divorced,2,0,0,0,cellular,30,5,-1,0,NoPrev,2020-01-12 09:56:50,2020-01-12 10:04:11,3,1,7.35,1,9,2016-07-30 00:00:00,5,7,30,5
train,2213,services,single,2,0,1,0,cellular,5,2,272,1,other,2020-01-12 10:00:17,2020-01-12 10:06:58,1,1,6.683333333333334,1,10,2016-02-05 00:00:00,4,2,5,1
train,2214,technician,married,2,0,0,0,cellular,13,2,-1,0,NoPrev,2020-01-12 11:51:16,2020-01-12 11:56:12,3,1,4.933333333333334,1,11,2016-03-13 00:00:00,6,3,10,2
train,2215,services,single,3,0,0,0,cellular,17,1,-1,0,NoPrev,2020-01-12 16:24:00,2020-01-12 16:27:40,2,1,3.6666666666666665,1,16,2016-08-17 00:00:00,2,8,33,3
train,2216,management,married,3,0,0,0,cellular,3,1,120,3,success,2020-01-12 14:31:33,2020-01-12 14:34:08,2,1,2.5833333333333335,1,14,2016-12-03 00:00:00,5,12,48,1
train,2217,management,married,3,0,0,0,cellular,15,1,264,1,failure,2020-01-12 13:52:37,2020-01-12 13:59:54,1,1,7.283333333333333,1,13,2016-04-15 00:00:00,4,4,15,3
train,2218,technician,single,3,0,0,0,cellular,2,1,120,1,success,2020-01-12 15:57:04,2020-01-12 15:58:18,1,1,1.2333333333333334,1,15,2016-06-02 00:00:00,3,6,22,1
train,2219,blue-collar,married,1,0,1,0,cellular,17,3,94,19,other,2020-01-12 10:17:37,2020-01-12 10:19:18,2,1,1.6833333333333333,1,10,2016-06-17 00:00:00,4,6,24,3
train,2220,unemployed,single,2,0,0,0,telephone,27,2,179,3,other,2020-01-12 13:52:28,2020-01-12 13:59:34,2,1,7.1,1,13,2016-04-27 00:00:00,2,4,17,5
train,2221,management,single,3,0,0,0,cellular,7,2,102,3,failure,2020-01-12 17:50:40,2020-01-12 18:04:00,2,1,13.333333333333334,2,17,2016-09-07 00:00:00,2,9,36,2
train,2222,admin.,single,2,0,0,0,cellular,30,1,80,1,success,2020-01-12 14:55:20,2020-01-12 15:02:37,1,1,7.283333333333333,1,14,2016-04-30 00:00:00,5,4,17,5
train,2223,management,married,3,0,0,0,telephone,5,3,-1,0,NoPrev,2020-01-12 16:58:23,2020-01-12 17:00:31,4,1,2.1333333333333333,1,16,2016-02-05 00:00:00,4,2,5,1
train,2224,admin.,married,2,0,0,0,cellular,20,1,-1,0,NoPrev,2020-01-12 14:33:59,2020-01-12 14:51:14,1,1,17.25,2,14,2016-11-20 00:00:00,6,11,46,3
train,2225,blue-collar,married,1,0,1,0,cellular,17,1,-1,0,NoPrev,2020-01-12 17:16:56,2020-01-12 17:26:13,3,1,9.283333333333333,1,17,2016-04-17 00:00:00,6,4,15,3
train,2226,technician,married,2,0,0,0,None,11,1,-1,0,NoPrev,2020-01-12 16:16:33,2020-01-12 16:23:55,2,1,7.366666666666666,1,16,2016-06-11 00:00:00,5,6,23,2
train,2227,management,single,3,0,1,0,cellular,30,3,-1,0,NoPrev,2020-01-12 15:37:45,2020-01-12 15:40:47,2,1,3.033333333333333,1,15,2016-01-30 00:00:00,5,1,4,4
train,2228,management,married,3,0,1,1,cellular,18,1,183,2,failure,2020-01-12 17:44:33,2020-01-12 17:45:23,2,1,0.8333333333333334,1,17,2016-11-18 00:00:00,4,11,46,3
train,2229,self-employed,married,3,0,0,1,None,25,1,-1,0,NoPrev,2020-01-12 16:01:46,2020-01-12 16:07:08,2,1,5.366666666666666,1,16,2016-06-25 00:00:00,5,6,25,4
train,2230,blue-collar,married,1,0,1,0,None,4,3,-1,0,NoPrev,2020-01-12 16:57:59,2020-01-12 17:00:49,3,1,2.8333333333333335,1,16,2016-06-04 00:00:00,5,6,22,1
train,2231,technician,single,3,0,1,0,cellular,25,2,35,4,failure,2020-01-12 14:47:26,2020-01-12 14:54:20,1,1,6.9,1,14,2016-05-25 00:00:00,2,5,21,4
train,2232,management,married,3,0,0,0,cellular,11,2,-1,0,NoPrev,2020-01-12 15:13:08,2020-01-12 15:14:32,1,1,1.4,1,15,2016-08-11 00:00:00,3,8,32,2
train,2233,blue-collar,married,1,0,1,0,None,16,3,-1,0,NoPrev,2020-01-12 13:49:04,2020-01-12 13:53:29,2,1,4.416666666666667,1,13,2016-06-16 00:00:00,3,6,24,3
train,2234,housemaid,married,1,0,0,0,telephone,14,2,-1,0,NoPrev,2020-01-12 14:39:25,2020-01-12 14:44:15,4,1,4.833333333333333,1,14,2016-10-14 00:00:00,4,10,41,3
train,2235,admin.,single,2,0,1,0,cellular,21,2,-1,0,NoPrev,2020-01-12 17:49:00,2020-01-12 17:49:11,1,1,0.18333333333333332,1,17,2016-11-21 00:00:00,0,11,47,4
train,2236,services,divorced,1,0,1,1,None,29,3,-1,0,NoPrev,2020-01-12 10:20:56,2020-01-12 10:22:54,2,1,1.9666666666666666,1,10,2016-05-29 00:00:00,6,5,21,4
train,2237,blue-collar,married,1,0,1,0,cellular,26,20,-1,0,NoPrev,2020-01-12 12:55:38,2020-01-12 12:56:06,3,1,0.4666666666666667,1,12,2016-08-26 00:00:00,4,8,34,4
train,2238,technician,single,2,0,1,0,cellular,12,1,343,1,other,2020-01-12 15:36:55,2020-01-12 15:41:01,1,1,4.1,1,15,2016-05-12 00:00:00,3,5,19,2
train,2239,technician,divorced,2,0,1,0,cellular,8,2,-1,0,NoPrev,2020-01-12 14:05:16,2020-01-12 14:07:32,2,1,2.2666666666666666,1,14,2016-05-08 00:00:00,6,5,18,1
train,2240,retired,married,2,0,0,0,cellular,29,3,-1,0,NoPrev,2020-01-12 09:44:30,2020-01-12 09:47:39,4,1,3.15,1,9,2016-10-29 00:00:00,5,10,43,5
train,2241,unemployed,married,2,0,0,0,cellular,30,3,-1,0,NoPrev,2020-01-12 11:57:43,2020-01-12 12:03:22,2,1,5.65,1,11,2016-01-30 00:00:00,5,1,4,4
train,2242,management,married,3,0,1,0,cellular,16,1,-1,0,NoPrev,2020-01-12 11:47:12,2020-01-12 11:54:45,2,1,7.55,1,11,2016-04-16 00:00:00,5,4,15,3
train,2243,management,married,3,0,0,0,telephone,11,2,91,1,failure,2020-01-12 12:24:51,2020-01-12 12:26:09,3,1,1.3,1,12,2016-03-11 00:00:00,4,3,10,2
train,2244,admin.,divorced,2,0,0,0,cellular,18,1,-1,0,NoPrev,2020-01-12 17:49:29,2020-01-12 17:57:15,2,1,7.766666666666667,1,17,2016-11-18 00:00:00,4,11,46,3
train,2245,technician,married,2,0,1,1,None,14,5,-1,0,NoPrev,2020-01-12 13:21:09,2020-01-12 13:24:37,2,1,3.466666666666667,1,13,2016-05-14 00:00:00,5,5,19,2
train,2246,technician,single,3,0,0,0,cellular,28,2,-1,0,NoPrev,2020-01-12 11:46:24,2020-01-12 11:48:08,1,1,1.7333333333333334,1,11,2016-01-28 00:00:00,3,1,4,4
train,2247,technician,single,2,0,0,0,None,11,9,-1,0,NoPrev,2020-01-12 16:24:41,2020-01-12 16:28:41,1,1,4.0,1,16,2016-06-11 00:00:00,5,6,23,2
train,2248,admin.,married,2,0,1,0,cellular,11,2,183,5,success,2020-01-12 15:17:21,2020-01-12 15:30:06,2,1,12.75,2,15,2016-08-11 00:00:00,3,8,32,2
train,2249,management,married,3,0,0,0,cellular,2,1,182,1,success,2020-01-12 15:28:50,2020-01-12 15:32:39,2,1,3.816666666666667,1,15,2016-03-02 00:00:00,2,3,9,1
